scope,source_id,evidence_class,canonical_strategy_id,strategy_id,window_id,daily_observations,total_net_return,annualized_daily_volatility,annualized_daily_downside_deviation,daily_path_max_drawdown,maximum_drawdown_duration_trading_days,unrecovered_drawdown_days_at_end,worst_daily_return,best_daily_return,daily_return_skewness,daily_return_excess_kurtosis,daily_var_95_loss,daily_cvar_95_loss,daily_tail_95_event_count,daily_var_99_loss,daily_cvar_99_loss,daily_tail_99_event_count
complete_periods,causal_components,post_holdout_explanatory,causal_components::a2c_lstm_full_ensemble,a2c_lstm_full_ensemble,locked_oos_v1,431,0.515882601632589,0.13754843485136178,0.09311041234726708,0.11138443831957301,66,19,-0.06294057684219745,0.04833546385789056,-0.5225328174152343,11.656936628092673,0.01103788208495099,0.01916023505053521,22,0.021500546933057987,0.03464998031168705,5
complete_periods,causal_components,post_holdout_explanatory,causal_components::ddpg_lstm_full__seed_20261001,ddpg_lstm_full__seed_20261001,locked_oos_v1,431,0.35774013299979246,0.17845553433343808,0.1250712554004564,0.18386354877876088,111,81,-0.06918090603976879,0.050514056675995844,-0.6224923877255535,6.841980807983019,0.014573706394408081,0.026796646378658397,22,0.0338459469552768,0.04955888863046252,5
complete_periods,causal_components,post_holdout_explanatory,causal_components::ddpg_lstm_full__seed_20261002,ddpg_lstm_full__seed_20261002,locked_oos_v1,431,0.5934662617726814,0.19049079955378248,0.12121432082999155,0.1456513334188354,54,35,-0.051491941139196196,0.09840499960973159,0.9261289089326685,11.450398876740604,0.01754637783956886,0.0253971631463682,22,0.02933952442473202,0.039798340562579845,5
complete_periods,causal_components,post_holdout_explanatory,causal_components::ddpg_lstm_full__seed_20261003,ddpg_lstm_full__seed_20261003,locked_oos_v1,431,0.3702021389458525,0.1358768348332396,0.0880353676575824,0.11502831705244088,81,81,-0.04402315008130242,0.058043311140159703,0.4460845191910453,7.401164724771277,0.012280950955256997,0.018314062368765007,22,0.022624669156879905,0.029519042804468286,5
complete_periods,causal_components,post_holdout_explanatory,causal_components::ddpg_lstm_full__seed_20261004,ddpg_lstm_full__seed_20261004,locked_oos_v1,431,0.8480493676541143,0.23278347200194405,0.1556234639740891,0.1432399641519383,136,32,-0.10330113440615252,0.10114188389311218,-4.5148591211326784e-05,16.21297439715739,0.01769867954769666,0.032805776687265156,22,0.04031409666169148,0.06499102201318956,5
complete_periods,causal_components,post_holdout_explanatory,causal_components::ddpg_lstm_full__seed_20261005,ddpg_lstm_full__seed_20261005,locked_oos_v1,431,0.5356794570051417,0.25871509532395964,0.15819751416003427,0.27249012992853383,213,81,-0.10029095559684176,0.13892253420184253,1.5824342902540027,21.595469750823916,0.01902853372726032,0.03307941125138857,22,0.037024857396436045,0.06270730656430476,5
complete_periods,causal_components,post_holdout_explanatory,causal_components::ddpg_lstm_full__seed_20261006,ddpg_lstm_full__seed_20261006,locked_oos_v1,431,0.5044208357673632,0.21062129974257157,0.13974568044631153,0.2504315449980724,199,81,-0.07879320123742517,0.09526098808821648,0.30650140715348223,12.683169545863993,0.01881983580673563,0.027969104832096435,22,0.028654563416477777,0.052113780595507975,5
complete_periods,causal_components,post_holdout_explanatory,causal_components::ddpg_lstm_full__seed_20261007,ddpg_lstm_full__seed_20261007,locked_oos_v1,431,0.9628446856488309,0.19199516346216147,0.11904059289067741,0.15686318270313693,55,32,-0.046212432035984574,0.09936738899614572,0.8857646226592399,10.726650764447378,0.016294258333925782,0.025064810429999917,22,0.03208296317293583,0.03821891104626194,5
complete_periods,causal_components,post_holdout_explanatory,causal_components::ddpg_lstm_full__seed_20261008,ddpg_lstm_full__seed_20261008,locked_oos_v1,431,0.26130529865273466,0.22042884038596683,0.15028972277825775,0.25344079629511684,111,36,-0.06415909077958404,0.12200657134881432,0.899946513783772,15.657960262026393,0.02017846394300654,0.031765584511365345,22,0.03668359301734209,0.05202926648900974,5
complete_periods,causal_components,post_holdout_explanatory,causal_components::ddpg_lstm_full__seed_20261009,ddpg_lstm_full__seed_20261009,locked_oos_v1,431,0.3696707634697822,0.18169637015137782,0.11696140025999104,0.18309577018386158,78,31,-0.05438869272676505,0.11114957334690434,1.5344627104051651,22.142213123795006,0.015526450131740699,0.024729553693890845,22,0.02687369112431119,0.04076090601647151,5
complete_periods,causal_components,post_holdout_explanatory,causal_components::ddpg_lstm_full__seed_20261010,ddpg_lstm_full__seed_20261010,locked_oos_v1,431,0.4449453650005224,0.1886269767267279,0.12303284667541872,0.17114741018432023,81,81,-0.049449014673013436,0.09469258178895856,0.7238806495108816,10.862975821787817,0.017588858080524183,0.02679489545669058,22,0.031796538846192095,0.04311461998438271,5
complete_periods,causal_components,post_holdout_explanatory,causal_components::ddpg_lstm_full_ensemble,ddpg_lstm_full_ensemble,locked_oos_v1,431,0.551960947930694,0.16333523300952182,0.10706160451991362,0.14445176240336932,81,81,-0.0575909424171932,0.08538508676568579,0.5491327534170638,13.824058762035374,0.012785486492212228,0.023046797935053178,22,0.026631334015153975,0.03985096261257004,5
complete_periods,causal_components,post_holdout_explanatory,causal_components::feedforward_capacity_matched__seed_20261001,feedforward_capacity_matched__seed_20261001,locked_oos_v1,431,0.22390933016786896,0.16062595649620956,0.11630572360119844,0.13217861894206695,81,81,-0.08737213361615515,0.07320820592516863,-0.994924454931024,20.382687020665944,0.01220688092554012,0.0240365213749412,22,0.024699490069976997,0.046670042302778006,5
complete_periods,causal_components,post_holdout_explanatory,causal_components::feedforward_capacity_matched__seed_20261002,feedforward_capacity_matched__seed_20261002,locked_oos_v1,431,0.4839995286304204,0.18872646086521097,0.1217229369278684,0.1785062789605364,89,19,-0.0609591332058711,0.1121211930352135,1.2812875220070896,20.13700470375203,0.015838475851527145,0.02550869363695216,22,0.027185866399599714,0.04267530873029026,5
complete_periods,causal_components,post_holdout_explanatory,causal_components::feedforward_capacity_matched__seed_20261003,feedforward_capacity_matched__seed_20261003,locked_oos_v1,431,0.49694665821454964,0.17171843271302756,0.11450376209682937,0.08922089729245963,83,6,-0.0617102060302851,0.061382972025939564,0.003603801919835437,7.3004376340034,0.014260570688314378,0.02503159357058636,22,0.029641013465246044,0.04100522187798983,5
complete_periods,causal_components,post_holdout_explanatory,causal_components::feedforward_capacity_matched__seed_20261004,feedforward_capacity_matched__seed_20261004,locked_oos_v1,431,0.3486368665424511,0.1881767442164784,0.12260865553125669,0.20376492966857895,129,35,-0.05802731893364532,0.1024349552396071,1.0474513511547405,14.36382343580312,0.017569141675011113,0.025512216199392364,22,0.027084906310186316,0.039317216969565805,5
complete_periods,causal_components,post_holdout_explanatory,causal_components::feedforward_capacity_matched__seed_20261005,feedforward_capacity_matched__seed_20261005,locked_oos_v1,431,0.6792241758927133,0.19129571227757972,0.12108211109646834,0.1626229408729195,81,81,-0.052795954191803385,0.08802136147141115,0.5616717316002184,9.0725745903807,0.015766180695674925,0.025912983208979445,22,0.030050863468215363,0.04520324567523944,5
