seed,model,perturbation,mean_action_l1_change,median_action_l1_change,q95_action_l1_change,mean_leverage_gate_abs_change,median_leverage_gate_abs_change,mean_direction_entropy_abs_change
20260757,pretrained,zero_vine,0.1652938861939343,0.1186232529580593,0.4767497688531873,0.0132247692411714,0.0108923017978668,0.0120326549303336
20260758,full,neutral_holdings,0.0325600533565516,0.0185599196702241,0.0580262886360287,0.001937199933607,0.0016652345657348,0.0017650815062835
20260758,full,reverse_time,1.371471736735354,1.3306844830513,2.3534218311309814,0.0464651164461354,0.0377170145511627,0.0603673926305249
20260758,full,zero_returns_volatility,1.279635847306968,1.289077877998352,1.812245064973831,0.3619652607279723,0.4010258764028549,0.0788021801355106
20260758,full,zero_vine,0.1638415104218458,0.1083359643816948,0.4967344760894774,0.0156113456507198,0.0160602927207946,0.0098710400077814
20260758,pretrained,neutral_holdings,0.0424029778732404,0.0260635800659656,0.0932234019041061,0.0016136404757942,0.0012663006782531,0.0025211523790828
20260758,pretrained,reverse_time,1.1284885056154,1.0514053702354431,2.0558840155601503,0.0359098452443633,0.0281032025814056,0.0605669491440872
20260758,pretrained,zero_returns_volatility,1.1326402117564378,1.1891340017318726,1.5348779678344726,0.357309916041425,0.3826079964637756,0.0728054814081374
20260758,pretrained,zero_vine,0.1871797211933881,0.144699640572071,0.5269018292427061,0.0243727066070655,0.0251491665840148,0.0109525186116578
20260759,full,neutral_holdings,0.035333780791926,0.0192756289616227,0.0889631420373916,0.0018873567301067,0.0016270875930786,0.004783852667105
20260759,full,reverse_time,1.4081580443460433,1.4061418175697329,2.299790561199188,0.0362380633914405,0.0266327261924743,0.0967597222067619
20260759,full,zero_returns_volatility,1.21175453760992,1.254346489906311,2.0057517170906065,0.303283304973541,0.3086440116167068,0.0780985405862005
20260759,full,zero_vine,0.1162500836583658,0.080706913024187,0.3477863773703575,0.0158555488524541,0.014000654220581,0.0131040281855343
20260759,pretrained,neutral_holdings,0.0634459688199704,0.040357207879424,0.2705731078982353,0.0021879854586606,0.0016478300094604,0.0061308928444737
20260759,pretrained,reverse_time,1.394247529509126,1.3983004093170166,2.089658451080322,0.035022079537475,0.0262897610664367,0.0540780148626676
20260759,pretrained,zero_returns_volatility,1.3526341272161797,1.3338998556137085,2.130805110931397,0.278674033109119,0.2730188071727752,0.038475507961922
20260759,pretrained,zero_vine,0.2694678897282384,0.2337198033928871,0.5408962070941925,0.0217539847629969,0.0221002995967865,0.017282961536952
20260760,full,neutral_holdings,0.0269664347631719,0.0176585912704467,0.0884965911507606,0.0010877746701891,0.0007874965667724,0.0027257458922641
20260760,full,reverse_time,1.081894144777188,1.0307470560073853,2.0344129562377926,0.0348564142900737,0.0231312215328216,0.0626375616981032
20260760,full,zero_returns_volatility,1.1108232384211705,0.9216710329055786,1.9590029120445247,0.2844849860122621,0.3036414384841919,0.049739666975261
20260760,full,zero_vine,0.2182085853110734,0.1642964407801628,0.5672889858484268,0.0161746453310622,0.0162974596023559,0.0271287362595073
20260760,pretrained,neutral_holdings,0.0253739197467469,0.0199109762907028,0.0476449858397245,0.001785708174028,0.0015433430671691,0.0024471992596251
20260760,pretrained,reverse_time,1.1043847687644222,1.0962084531784058,2.0938846230506893,0.0383577473420914,0.0299089252948761,0.0639103020800918
20260760,pretrained,zero_returns_volatility,1.0965787344637627,1.0467655658721924,1.71534354686737,0.2893015250482194,0.3093483299016952,0.0729640366031172
20260760,pretrained,zero_vine,0.2400276374486605,0.2148332297801971,0.5519466131925582,0.0123559921735622,0.0128104090690612,0.0236179268832415
